54872.5	1.29e-7	2.99e-8
54875.5	1.39e-7	3.10e-8
54878.5	1.37e-7	3.00e-8
54881.5	1.42e-7	3.10e-8
54884.5	8.67e-8	2.66e-8
54887.5	1.32e-7	3.32e-8
54892.5	1.04e-7	2.98e-8
54895.5	1.68e-7	3.60e-8
54898.5	9.05e-8	3.13e-8
54901.5	1.20e-7	4.02e-8
54907.5	5.73e-8	3.91e-8
54910.5	6.39e-8	2.62e-8
54913.5	9.44e-8	2.79e-8
54916.5	1.01e-7	3.37e-8
54919.5	7.79e-8	2.54e-8
54922.5	1.30e-7	3.14e-8
54925.5	5.77e-8	2.40e-8
54928.5	1.40e-7	3.10e-8
54931.5	1.56e-7	3.20e-8
54934.5	1.47e-7	3.10e-8
54937.5	1.54e-7	3.00e-8
54940.5	1.24e-7	2.93e-8
54943.5	1.52e-7	3.30e-8
54946.5	9.61e-8	2.91e-8
54949.5	1.74e-7	3.70e-8
54952.5	9.33e-8	2.89e-8
54955.5	9.03e-8	3.12e-8
54958.5	1.31e-7	4.13e-8
54961.5	6.28e-8	2.89e-8
54964.5	1.65e-7	4.20e-8
54967.5	2.26e-7	4.10e-8
54970.5	1.94e-7	3.80e-8
54973.5	2.44e-7	4.00e-8
54976.5	2.05e-7	3.80e-8
54979.5	1.46e-7	3.00e-8
54982.5	1.70e-7	3.30e-8
54984.5	1.99e-7	3.30e-8
54987.5	2.24e-7	3.80e-8
54990.5	1.42e-7	2.90e-8
54993.5	2.15e-7	3.50e-8
54996.5	1.44e-7	3.40e-8
54999.5	1.75e-7	3.40e-8
55002.5	1.22e-7	3.29e-8
55005.5	1.33e-7	3.49e-8
55008.5	1.92e-7	4.50e-8
55011.5	1.36e-7	3.72e-8
55015.5	2.28e-7	4.90e-8
55018.5	2.60e-7	5.20e-8
55021.5	9.76e-8	3.53e-8
55024.5	1.18e-7	3.19e-8
55027.5	1.43e-7	3.40e-8
55030.5	1.45e-7	3.30e-8
55033.5	1.51e-7	3.40e-8
55036.5	1.94e-7	3.70e-8
55039.5	1.29e-7	2.92e-8
55042.5	1.31e-7	3.00e-8
55044.5	8.43e-8	2.37e-8
55047.5	6.57e-8	2.36e-8
55050.5	1.81e-7	3.70e-8
55053.5	1.83e-7	3.90e-8
55056.5	1.28e-7	3.30e-8
55059.5	1.67e-7	3.90e-8
55062.5	1.19e-7	3.74e-8
55065.5	1.51e-7	4.10e-8
55068.5	1.49e-7	4.00e-8
55071.5	1.46e-7	3.80e-8
55074.5	1.29e-7	3.74e-8
55077.5	1.43e-7	3.40e-8
55080.5	1.11e-7	3.05e-8
55083.5	2.04e-7	4.10e-8
55086.5	1.24e-7	3.48e-8
55089.5	1.96e-7	4.40e-8
55092.5	1.91e-7	4.60e-8
55095.5	1.46e-7	3.70e-8
55098.5	1.78e-7	4.10e-8
55101.5	1.85e-7	4.10e-8
55104.5	2.45e-7	4.50e-8
55107.5	2.25e-7	4.00e-8
55110.5	2.26e-7	4.10e-8
55113.5	1.23e-7	3.68e-8
55116.5	1.66e-7	3.70e-8
55119.5	2.84e-7	4.60e-8
55122.5	1.82e-7	3.60e-8
55125.5	1.88e-7	3.70e-8
55128.5	1.53e-7	3.40e-8
55131.5	2.46e-7	4.60e-8
55134.5	2.17e-7	4.00e-8
55137.5	1.41e-7	3.80e-8
55140.5	1.85e-7	3.90e-8
55143.5	1.39e-7	3.70e-8
55146.5	1.38e-7	4.21e-8
55149.5	2.34e-7	4.30e-8
55152.5	9.76e-8	3.00e-8
55155.5	8.36e-8	3.94e-8
55158.5	2.33e-7	4.10e-8
55161.5	1.73e-7	3.50e-8
55164.5	1.26e-7	3.24e-8
55167.5	1.76e-7	3.80e-8
55170.5	2.22e-7	4.00e-8
55173.5	2.19e-7	4.50e-8
55176.5	1.54e-7	3.50e-8
55179.5	2.23e-7	4.00e-8
55182.5	2.02e-7	3.80e-8
55185.5	2.53e-7	4.30e-8
55188.5	2.22e-7	4.40e-8
55191.5	2.60e-7	4.40e-8
55194.5	2.98e-7	5.20e-8
55196.5	3.11e-7	5.40e-8
55199.5	1.89e-7	4.20e-8
55202.5	2.80e-7	4.60e-8
55205.5	3.15e-7	4.80e-8
55208.5	2.21e-7	4.30e-8
55211.5	1.33e-7	3.54e-8
55214.5	1.10e-7	3.05e-8
55217.5	1.40e-7	3.60e-8
55220.5	1.80e-7	3.60e-8
55223.5	1.50e-7	3.60e-8
55226.5	1.04e-7	2.90e-8
55229.5	1.58e-7	3.70e-8
55232.5	1.21e-7	3.15e-8
55235.5	1.55e-7	3.30e-8
55238.5	1.52e-7	3.80e-8
55241.5	2.98e-7	4.40e-8
55244.5	3.35e-7	5.00e-8
55247.5	1.64e-7	3.70e-8
55250.5	8.82e-8	3.26e-8
55253.5	1.75e-7	4.20e-8
55258.5	1.97e-7	4.10e-8
55261.5	1.21e-7	3.06e-8
55264.5	1.22e-7	3.14e-8
55267.5	1.29e-7	3.55e-8
55270.5	1.40e-7	3.40e-8
55273.5	1.29e-7	3.17e-8
55276.5	1.91e-7	3.90e-8
55279.5	1.62e-7	3.70e-8
55282.5	1.17e-7	3.67e-8
55285.5	1.58e-7	3.50e-8
55288.5	1.47e-7	3.40e-8
55291.5	1.54e-7	3.50e-8
55294.5	1.43e-7	3.70e-8
55297.5	1.23e-7	3.55e-8
55300.5	1.21e-7	3.38e-8
55303.5	8.36e-8	3.22e-8
55306.5	1.52e-7	3.70e-8
55309.5	1.59e-7	3.70e-8
55312.5	2.55e-7	4.40e-8
55315.5	3.05e-7	4.50e-8
55318.5	3.16e-7	4.60e-8
55321.5	1.98e-7	4.20e-8
55324.5	1.53e-7	3.50e-8
55327.5	1.88e-7	4.30e-8
55330.5	1.79e-7	3.80e-8
55333.5	1.40e-7	3.60e-8
55336.5	2.43e-7	4.60e-8
55339.5	1.18e-7	3.28e-8
55342.5	1.86e-7	3.60e-8
55345.5	1.70e-7	3.70e-8
55348.5	1.46e-7	3.60e-8
55351.5	1.32e-7	3.10e-8
55354.5	1.59e-7	3.60e-8
55357.5	2.27e-7	4.20e-8
55360.5	1.28e-7	3.38e-8
55363.5	1.36e-7	3.60e-8
55366.5	2.52e-7	4.20e-8
55369.5	1.19e-7	3.40e-8
55372.5	1.79e-7	4.00e-8
55375.5	2.15e-7	4.20e-8
55378.5	2.16e-7	4.30e-8
55381.5	9.83e-8	3.35e-8
55384.5	1.54e-7	3.50e-8
55387.5	1.78e-7	4.20e-8
55390.5	2.32e-7	4.20e-8
55393.5	7.38e-8	2.64e-8
55396.5	6.10e-8	2.19e-8
55399.5	9.47e-8	3.05e-8
55402.5	1.10e-7	3.25e-8
55405.5	5.54e-8	2.27e-8
55408.5	6.08e-8	2.43e-8
55411.5	1.16e-7	3.18e-8
55414.5	7.06e-8	3.81e-8
55417.5	2.78e-8	1.80e-8
55420.5	7.45e-8	2.85e-8
55423.5	1.51e-7	3.90e-8
55426.5	7.99e-8	3.32e-8
55429.5	1.14e-7	2.95e-8
55432.5	1.87e-7	3.70e-8
55435.5	1.14e-7	3.15e-8
55438.5	6.41e-8	2.87e-8
55440.5	1.41e-7	3.90e-8
55443.5	1.63e-7	4.00e-8
55446.5	8.18e-8	2.78e-8
55449.5	1.17e-7	2.95e-8
55452.5	5.76e-8	2.26e-8
55455.5	1.35e-7	3.50e-8
55458.5	1.40e-7	3.70e-8
55461.5	1.96e-7	4.30e-8
55464.5	1.44e-7	4.00e-8
55467.5	9.67e-8	3.41e-8
55470.5	2.23e-7	4.50e-8
55473.5	1.79e-7	3.90e-8
55476.5	2.09e-7	4.20e-8
55479.5	1.93e-7	3.90e-8
55482.5	2.26e-7	4.50e-8
55485.5	1.97e-7	3.70e-8
55488.5	2.55e-7	4.30e-8
55491.5	1.56e-7	3.40e-8
55494.5	2.75e-7	5.20e-8
55497.5	2.11e-7	4.00e-8
55500.5	1.62e-7	3.40e-8
55503.5	1.39e-7	3.30e-8
55506.5	1.53e-7	3.60e-8
55509.5	1.35e-7	3.40e-8
55512.5	1.93e-7	4.00e-8
55515.5	1.00e-7	3.26e-8
55518.5	1.19e-7	3.22e-8
55521.5	1.31e-7	3.31e-8
55524.5	1.31e-7	3.47e-8
55527.5	2.39e-7	4.50e-8
55530.5	1.19e-7	3.19e-8
55533.5	1.75e-7	3.90e-8
55536.5	1.53e-7	3.30e-8
55539.5	1.63e-7	3.50e-8
55542.5	1.40e-7	3.50e-8
55545.5	1.37e-7	3.70e-8
55548.5	1.66e-7	3.70e-8
55551.5	1.01e-7	2.92e-8
55554.5	2.17e-7	4.00e-8
55557.5	2.66e-7	4.50e-8
55560.5	1.16e-7	3.96e-8
55563.5	1.71e-7	4.40e-8
55566.5	2.23e-7	4.50e-8
55569.5	1.55e-7	3.90e-8
55572.5	2.23e-7	4.10e-8
55575.5	1.77e-7	3.90e-8
55578.5	1.42e-7	3.70e-8
55581.5	2.35e-7	4.30e-8
55584.5	2.46e-7	4.20e-8
55587.5	1.60e-7	3.50e-8
55590.5	1.16e-7	2.91e-8
55592.5	1.64e-7	3.70e-8
55595.5	1.77e-7	3.90e-8
55598.5	1.04e-7	4.71e-8
55601.5	1.34e-7	3.60e-8
55604.5	1.43e-7	3.60e-8
55607.5	1.04e-7	3.22e-8
55610.5	7.95e-8	2.91e-8
55613.5	1.67e-7	3.70e-8
55616.5	2.43e-7	4.80e-8
55619.5	2.69e-7	4.60e-8
55625.5	2.28e-7	4.50e-8
55628.5	2.44e-7	4.40e-8
55631.5	2.38e-7	4.70e-8
55634.5	2.32e-7	4.20e-8
55637.5	1.91e-7	4.10e-8
55640.5	2.13e-7	3.90e-8
55643.5	2.45e-7	4.30e-8
55646.5	2.26e-7	4.30e-8
55649.5	1.89e-7	4.00e-8
55652.5	1.90e-7	4.00e-8
55654.5	2.05e-7	3.90e-8
55657.5	1.87e-7	3.90e-8
55660.5	1.52e-7	3.50e-8
55663.5	1.54e-7	3.40e-8
55666.5	1.73e-7	4.00e-8
55669.5	1.53e-7	5.49e-8
55672.5	1.32e-7	4.02e-8
55675.5	1.12e-7	3.23e-8
55678.5	9.01e-8	2.82e-8
55681.5	5.86e-8	2.70e-8
55684.5	1.19e-7	3.38e-8
55687.5	1.86e-7	4.00e-8
55690.5	1.51e-7	3.70e-8
55693.5	1.05e-7	2.91e-8
55696.5	1.51e-7	3.40e-8
55699.5	8.06e-8	2.68e-8
55702.5	1.40e-7	3.30e-8
55705.5	1.41e-7	3.70e-8
55708.5	1.39e-7	3.50e-8
55711.5	6.33e-8	2.66e-8
55714.5	6.50e-8	2.51e-8
55717.5	8.46e-8	2.60e-8
55720.5	1.08e-7	2.99e-8
55723.5	5.30e-8	2.17e-8
55726.5	8.95e-8	2.92e-8
55729.5	7.46e-8	3.53e-8
55732.5	3.90e-8	2.11e-8
55735.5	1.29e-7	3.67e-8
55738.5	1.24e-7	3.77e-8
55741.5	1.69e-7	3.80e-8
55744.5	9.49e-8	3.13e-8
55747.5	1.09e-7	2.94e-8
55750.5	1.87e-7	3.60e-8
55753.5	7.75e-8	2.60e-8
55756.5	1.78e-7	3.60e-8
55759.5	8.12e-8	2.88e-8
55762.5	5.15e-8	2.40e-8
55765.5	5.93e-8	2.33e-8
55768.5	7.16e-8	2.61e-8
55771.5	1.32e-7	3.36e-8
55774.5	1.61e-7	3.80e-8
55777.5	1.51e-7	3.70e-8
55780.5	1.31e-7	3.74e-8
55783.5	1.10e-7	3.46e-8
55786.5	1.39e-7	3.70e-8
55789.5	2.10e-7	4.20e-8
55792.5	1.43e-7	4.00e-8
55795.5	1.40e-7	3.40e-8
55798.5	1.19e-7	3.42e-8
55801.5	1.64e-7	4.00e-8
55804.5	1.17e-7	3.16e-8
55806.5	1.52e-7	4.40e-8
55809.5	2.25e-7	5.00e-8
55812.5	2.08e-7	3.10e-8
55815.5	2.23e-7	3.90e-8
55818.5	2.53e-7	4.90e-8
55821.5	1.89e-7	3.80e-8
55824.5	1.51e-7	3.60e-8
55827.5	1.78e-7	3.90e-8
55830.5	2.30e-7	4.40e-8
55833.5	1.43e-7	3.50e-8
55837.5	1.61e-7	3.90e-8
55840.5	1.55e-7	3.60e-8
55843.5	1.61e-7	3.60e-8
55846.5	1.53e-7	3.30e-8
55849.5	1.30e-7	3.14e-8
55852.5	1.48e-7	3.40e-8
55855.5	1.23e-7	3.38e-8
55858.5	2.37e-7	3.80e-8
55861.5	1.76e-7	3.70e-8
55864.5	1.89e-7	3.80e-8
55866.5	2.13e-7	4.10e-8
55869.5	2.71e-7	4.50e-8
55872.5	1.61e-7	3.70e-8
55875.5	1.75e-7	3.80e-8
55878.5	2.00e-7	3.80e-8
55881.5	1.96e-7	3.90e-8
55884.5	1.07e-7	2.93e-8
55887.5	9.99e-8	2.82e-8
55890.5	1.27e-7	3.09e-8
55893.5	1.10e-7	3.06e-8
55897.5	1.25e-7	3.05e-8
55900.5	1.66e-7	3.30e-8
55903.5	1.28e-7	3.21e-8
55906.5	6.57e-8	2.42e-8
55909.5	9.42e-8	3.05e-8
55912.5	9.83e-8	2.79e-8
55915.5	1.60e-7	3.60e-8
55918.5	7.76e-8	2.94e-8
55921.5	1.79e-7	3.90e-8
55924.5	8.96e-8	3.26e-8
55927.5	1.10e-7	2.82e-8
55929.5	1.36e-7	3.40e-8
55932.5	1.24e-7	3.00e-8
55935.5	1.39e-7	3.30e-8
55938.5	1.37e-7	3.50e-8
55941.5	1.01e-7	2.86e-8
55944.5	7.17e-8	2.60e-8
55947.5	1.51e-7	3.40e-8
55950.5	1.03e-7	3.43e-8
55953.5	7.61e-8	3.22e-8
55956.5	1.49e-7	4.10e-8
55958.5	1.27e-7	3.20e-8
55961.5	1.13e-7	3.17e-8
55964.5	1.08e-7	3.03e-8
55967.5	1.18e-7	3.35e-8
55970.5	9.03e-8	3.25e-8
55973.5	1.23e-7	3.33e-8
55976.5	1.27e-7	3.34e-8
55979.5	2.22e-7	4.40e-8
55982.5	5.49e-8	2.26e-8
55985.5	9.21e-8	2.83e-8
55990.5	1.08e-7	3.57e-8
55993.5	1.98e-7	4.20e-8
55996.5	1.86e-7	3.60e-8
55999.5	2.38e-7	4.50e-8
56002.5	2.04e-7	4.20e-8
56008.5	1.85e-7	4.10e-8
56011.5	8.56e-8	2.82e-8
56014.5	2.64e-7	4.50e-8
56017.5	2.16e-7	3.90e-8
56019.5	2.07e-7	4.00e-8
56022.5	1.65e-7	3.50e-8
56025.5	7.44e-8	2.82e-8
56031.5	1.47e-7	3.60e-8
56034.5	1.91e-7	8.10e-8
56037.5	1.55e-7	3.60e-8
56040.5	1.38e-7	3.60e-8
56043.5	1.86e-7	4.00e-8
56046.5	1.86e-7	3.90e-8
56050.5	2.21e-7	4.20e-8
56053.5	2.14e-7	4.40e-8
56056.5	1.27e-7	3.45e-8
56059.5	1.73e-7	4.00e-8
56062.5	1.31e-7	3.67e-8
56065.5	1.45e-7	3.60e-8
56068.5	1.72e-7	3.70e-8
56071.5	1.76e-7	3.50e-8
56074.5	2.12e-7	3.90e-8
56077.5	2.28e-7	4.20e-8
56079.5	2.64e-7	4.80e-8
56082.5	1.86e-7	4.00e-8
56085.5	2.05e-7	3.90e-8
56088.5	1.78e-7	3.70e-8
56091.5	1.97e-7	3.70e-8
56094.5	1.99e-7	3.90e-8
56097.5	2.32e-7	4.40e-8
56100.5	1.67e-7	3.70e-8
56103.5	2.78e-7	4.40e-8
56106.5	3.07e-7	5.10e-8
56110.5	3.08e-7	5.00e-8
56113.5	3.09e-7	5.20e-8
56116.5	3.02e-7	5.70e-8
56122.5	5.88e-7	6.00e-8
56125.5	8.46e-7	7.00e-8
56128.5	4.10e-7	5.50e-8
56131.5	4.18e-7	5.90e-8
56134.5	4.74e-7	5.80e-8
56137.5	6.11e-7	6.40e-8
56140.5	5.24e-7	5.80e-8
56142.5	4.42e-7	5.30e-8
56145.5	4.95e-7	5.80e-8
56148.5	4.98e-7	6.20e-8
56151.5	7.07e-7	7.50e-8
56154.5	7.58e-7	7.10e-8
56157.5	6.78e-7	7.10e-8
56160.5	5.98e-7	6.40e-8
56163.5	6.32e-7	6.70e-8
56166.5	6.92e-7	7.00e-8
56169.5	3.79e-7	5.70e-8
56171.5	4.34e-7	5.40e-8
56174.5	4.79e-7	6.10e-8
56177.5	4.16e-7	5.20e-8
56180.5	4.04e-7	5.20e-8
56183.5	2.97e-7	5.10e-8
56186.5	3.23e-7	5.30e-8
56189.5	2.72e-7	5.00e-8
56192.5	1.53e-7	3.60e-8
56195.5	1.36e-7	3.20e-8
56198.5	2.51e-7	5.10e-8
56202.5	1.30e-7	3.62e-8
56205.5	1.58e-7	3.80e-8
56208.5	1.65e-7	3.60e-8
56211.5	1.06e-7	3.18e-8
56214.5	6.47e-8	2.97e-8
56217.5	9.73e-8	2.90e-8
56220.5	9.94e-8	2.86e-8
56223.5	1.37e-7	3.40e-8
56226.5	2.26e-7	3.90e-8
56229.5	2.85e-7	4.40e-8
56231.5	2.31e-7	3.70e-8
56234.5	2.79e-7	4.70e-8
56237.5	2.43e-7	4.20e-8
56240.5	1.98e-7	4.00e-8
56243.5	3.64e-7	5.40e-8
56246.5	2.70e-7	4.30e-8
56249.5	3.20e-7	4.70e-8
56252.5	2.61e-7	4.20e-8
56255.5	2.84e-7	4.50e-8
56258.5	1.86e-7	3.80e-8
56262.5	2.79e-7	4.50e-8
56265.5	3.37e-7	5.10e-8
56268.5	3.16e-7	4.70e-8
56271.5	2.54e-7	4.00e-8
56274.5	1.93e-7	4.00e-8
56277.5	2.18e-7	3.90e-8
56280.5	2.25e-7	4.80e-8
56283.5	1.99e-7	3.60e-8
56286.5	2.29e-7	4.30e-8
56289.5	2.93e-7	4.60e-8
56292.5	2.55e-7	4.40e-8
56294.5	3.15e-7	5.20e-8
56297.5	2.65e-7	4.60e-8
56300.5	1.83e-7	4.10e-8
56303.5	2.56e-7	4.20e-8
56306.5	1.66e-7	3.70e-8
56309.5	1.91e-7	3.80e-8
56312.5	1.40e-7	3.60e-8
56315.5	9.89e-8	3.14e-8
56318.5	2.61e-7	4.90e-8
56321.5	1.66e-7	3.90e-8
56324.5	3.00e-7	4.80e-8
56327.5	1.68e-7	3.80e-8
56330.5	2.14e-7	4.10e-8
56333.5	2.05e-7	4.20e-8
56336.5	1.55e-7	3.50e-8
56339.5	1.87e-7	3.70e-8
56342.5	1.41e-7	3.50e-8
56345.5	2.65e-7	5.00e-8
56348.5	1.02e-7	3.35e-8
56353.5	2.14e-7	4.10e-8
56356.5	4.97e-7	5.60e-8
56359.5	5.82e-7	6.70e-8
56362.5	4.44e-7	5.60e-8
56365.5	2.85e-7	5.70e-8
56368.5	2.25e-7	4.50e-8
56371.5	3.78e-7	5.50e-8
56374.5	2.99e-7	5.20e-8
56377.5	3.60e-7	5.60e-8
56380.5	3.25e-7	5.30e-8
56383.5	5.04e-7	5.90e-8
56386.5	3.64e-7	5.30e-8
56389.5	3.79e-7	4.90e-8
56392.5	5.07e-7	5.80e-8
56395.5	5.02e-7	5.50e-8
56398.5	5.79e-7	5.40e-8
56401.5	3.41e-7	5.10e-8
56404.5	4.41e-7	5.30e-8
56407.5	1.77e-7	3.50e-8
56410.5	3.74e-7	5.70e-8
56413.5	4.54e-7	5.50e-8
56416.5	2.71e-7	5.00e-8
56419.5	3.42e-7	5.20e-8
56422.5	3.35e-7	5.50e-8
56425.5	2.20e-7	4.60e-8
56428.5	2.20e-7	3.90e-8
56431.5	2.97e-7	3.90e-8
56434.5	1.99e-7	4.40e-8
56437.5	3.37e-7	5.00e-8
56440.5	2.50e-7	4.10e-8
56443.5	3.19e-7	4.50e-8
56445.5	2.66e-7	4.20e-8
56448.5	3.37e-7	4.90e-8
56451.5	3.28e-7	5.50e-8
56454.5	3.74e-7	5.40e-8
56457.5	3.01e-7	4.70e-8
56460.5	3.92e-7	5.00e-8
56463.5	2.91e-7	4.20e-8
56466.5	3.64e-7	5.10e-8
56469.5	3.54e-7	4.80e-8
56472.5	2.61e-7	4.50e-8
56476.5	3.58e-7	5.60e-8
56479.5	1.91e-7	4.10e-8
56482.5	3.87e-7	5.60e-8
56485.5	2.88e-7	5.20e-8
56488.5	1.67e-7	4.00e-8
56491.5	4.11e-7	6.10e-8
56494.5	2.08e-7	3.90e-8
56497.5	2.06e-7	4.60e-8
56500.5	2.12e-7	4.00e-8
56503.5	2.95e-7	4.60e-8
56505.5	1.84e-7	4.00e-8
56508.5	2.67e-7	5.40e-8
56511.5	3.57e-7	4.70e-8
56514.5	3.75e-7	4.80e-8
56517.5	2.67e-7	4.20e-8
56520.5	4.42e-7	6.10e-8
56523.5	2.84e-7	5.40e-8
56526.5	3.35e-7	5.90e-8
56529.5	3.14e-7	5.10e-8
56532.5	1.86e-7	4.20e-8
56535.5	2.94e-7	4.80e-8
56538.5	2.18e-7	4.50e-8
56541.5	3.00e-7	4.70e-8
56544.5	2.25e-7	4.00e-8
56547.5	2.23e-7	3.90e-8
56550.5	1.93e-7	3.70e-8
56553.5	2.38e-7	4.50e-8
56556.5	2.62e-7	5.10e-8
56559.5	1.98e-7	4.20e-8
56562.5	1.17e-7	3.39e-8
56565.5	2.35e-7	4.40e-8
56568.5	2.28e-7	4.10e-8
56571.5	2.00e-7	3.90e-8
56574.5	1.73e-7	3.70e-8
56577.5	2.13e-7	4.50e-8
56580.5	1.98e-7	4.20e-8
56583.5	8.33e-8	2.66e-8
56586.5	7.21e-8	2.79e-8
56589.5	8.47e-8	2.96e-8
56592.5	1.65e-7	4.90e-8
56595.5	2.66e-7	4.80e-8
56598.5	1.85e-7	3.40e-8
56601.5	2.38e-7	3.90e-8
56604.5	1.84e-7	3.20e-8
56607.5	2.20e-7	4.10e-8
56610.5	1.86e-7	3.90e-8
56613.5	1.69e-7	3.80e-8
56616.5	2.19e-7	4.60e-8
56619.5	1.90e-7	3.80e-8
56622.5	1.59e-7	3.40e-8
56625.5	1.04e-7	3.19e-8
56628.5	1.02e-7	2.96e-8
56631.5	1.81e-7	4.30e-8
56634.5	1.58e-7	7.44e-8
56637.5	2.08e-7	5.50e-8
56640.5	1.43e-7	5.01e-8
56643.5	2.90e-7	8.80e-8
56646.5	1.82e-7	4.50e-8
56649.5	8.65e-8	3.06e-8
56652.5	1.71e-7	3.80e-8
56655.5	1.80e-7	4.10e-8
56657.5	1.62e-7	3.70e-8
56660.5	1.92e-7	4.20e-8
56663.5	2.06e-7	5.50e-8
56666.5	2.75e-7	6.40e-8
56669.5	1.35e-7	4.91e-8
56672.5	7.83e-8	4.37e-8
56675.5	2.08e-7	5.00e-8
56678.5	1.97e-7	4.90e-8
56681.5	2.07e-7	3.10e-8
56684.5	1.95e-7	3.10e-8
56687.5	1.71e-7	3.00e-8
56690.5	1.96e-7	3.30e-8
56693.5	1.85e-7	4.40e-8
56696.5	2.21e-7	4.60e-8
56699.5	2.78e-7	5.10e-8
56702.5	2.85e-7	4.80e-8
56705.5	1.57e-7	3.60e-8
56708.5	9.03e-8	3.31e-8
56711.5	2.57e-7	4.50e-8
56719.5	2.33e-7	5.90e-8
56722.5	1.70e-7	5.10e-8
56725.5	2.96e-7	6.40e-8
56728.5	2.89e-7	5.10e-8
56731.5	1.69e-7	4.80e-8
56734.5	1.58e-7	4.60e-8
56737.5	1.79e-7	4.40e-8
56740.5	2.43e-7	5.10e-8
56743.5	2.72e-7	5.00e-8
56746.5	1.96e-7	5.40e-8
56749.5	2.13e-7	3.40e-8
56752.5	2.98e-7	4.30e-8
56755.5	5.44e-7	6.90e-8
56758.5	3.40e-7	5.50e-8
56761.5	3.09e-7	5.30e-8
56764.5	3.84e-7	5.60e-8
56767.5	3.12e-7	5.30e-8
56770.5	3.18e-7	5.80e-8
56773.5	3.89e-7	5.30e-8
56776.5	5.31e-7	6.20e-8
56779.5	2.83e-7	4.70e-8
56782.5	3.38e-7	4.70e-8
56785.5	2.39e-7	4.20e-8
56788.5	1.89e-7	3.90e-8
56791.5	2.04e-7	4.00e-8
56794.5	2.17e-7	4.20e-8
56797.5	2.02e-7	4.20e-8
56800.5	2.79e-7	4.70e-8
56803.5	2.58e-7	5.30e-8
56806.5	2.66e-7	4.70e-8
56809.5	1.21e-7	4.03e-8
56812.5	2.97e-7	5.90e-8
56815.5	1.26e-7	5.00e-8
56818.5	1.82e-7	5.50e-8
56821.5	1.59e-7	5.10e-8
56824.5	8.01e-8	4.67e-8
56827.5	1.28e-7	5.38e-8
56830.5	1.01e-7	2.84e-8
56833.5	1.73e-7	5.40e-8
56836.5	1.44e-7	3.50e-8
56839.5	1.84e-7	3.90e-8
56842.5	1.09e-7	3.33e-8
56845.5	8.36e-8	2.92e-8
56848.5	2.11e-7	4.70e-8
56851.5	1.58e-7	4.10e-8
56854.5	3.02e-7	5.70e-8
56857.5	1.83e-7	4.50e-8
56860.5	1.99e-7	4.30e-8
56863.5	1.62e-7	4.50e-8
56866.5	1.80e-7	4.50e-8
56869.5	2.11e-7	4.20e-8
56872.5	1.13e-7	3.42e-8
56875.5	8.68e-8	3.14e-8
56878.5	< 6.48e-8	-
56881.5	< 1.27e-7	-
56884.5	4.11e-8	3.19e-8
56887.5	< 7.40e-8	-
56890.5	< 6.20e-8	-
56893.5	< 7.03e-8	-
56896.5	4.62e-8	2.64e-8
56899.5	9.07e-8	4.02e-8
56901.5	8.93e-8	3.35e-8
56904.5	1.22e-7	3.93e-8
56907.5	1.84e-7	4.50e-8
