55137.5	3.13e-8	1.74e-8
55140.5	5.71e-8	2.28e-8
55143.5	< 4.43e-8	-
55146.5	< 6.94e-8	-
55149.5	1.49e-8	1.14e-8
55152.5	6.24e-8	2.56e-8
55155.5	1.31e-8	1.07e-8
55158.5	9.73e-8	3.00e-8
55161.5	3.08e-8	1.67e-8
55164.5	4.97e-8	2.65e-8
55167.5	5.39e-8	2.22e-8
55170.5	< 4.62e-8	-
55173.5	2.78e-8	1.82e-8
55176.5	4.22e-8	2.02e-8
55179.5	2.23e-8	1.61e-8
55182.5	1.77e-8	1.29e-8
55185.5	6.98e-8	2.39e-8
55188.5	< 4.45e-8	-
55191.5	2.81e-8	1.49e-8
55194.5	2.78e-8	1.67e-8
55196.5	5.96e-8	2.09e-8
55199.5	7.99e-8	2.61e-8
55202.5	5.21e-8	2.40e-8
55205.5	3.97e-8	2.18e-8
55208.5	3.34e-8	1.90e-8
55211.5	7.45e-8	2.81e-8
55214.5	< 4.86e-8	-
55217.5	1.93e-8	1.52e-8
55220.5	1.62e-8	1.37e-8
55223.5	7.98e-8	2.99e-8
55226.5	4.01e-8	1.90e-8
55229.5	6.05e-8	2.49e-8
55232.5	2.03e-8	1.51e-8
55235.5	2.78e-8	1.54e-8
55238.5	5.18e-8	2.08e-8
55241.5	6.26e-8	2.55e-8
55244.5	< 5.45e-8	-
55247.5	5.03e-8	2.00e-8
55250.5	5.19e-8	2.17e-8
55253.5	4.82e-8	2.11e-8
55258.5	5.76e-8	2.25e-8
55261.5	3.56e-8	1.90e-8
55264.5	4.44e-8	2.07e-8
55267.5	9.04e-8	3.18e-8
55270.5	6.07e-8	2.58e-8
55273.5	3.79e-8	2.11e-8
55276.5	5.47e-8	2.23e-8
55279.5	4.40e-8	2.48e-8
55282.5	6.50e-8	2.58e-8
55285.5	3.38e-8	2.03e-8
55288.5	3.52e-8	1.72e-8
55291.5	1.03e-7	2.89e-8
55294.5	1.43e-8	1.44e-8
55297.5	4.93e-8	2.12e-8
55300.5	5.30e-8	1.99e-8
55303.5	8.09e-8	2.83e-8
55306.5	8.36e-8	2.71e-8
55309.5	3.83e-8	2.18e-8
55312.5	4.72e-8	2.29e-8
55315.5	5.58e-8	2.43e-8
55318.5	8.54e-8	2.93e-8
55321.5	8.57e-8	2.99e-8
55324.5	4.19e-8	2.26e-8
55327.5	6.56e-8	2.51e-8
55330.5	5.93e-8	2.60e-8
55333.5	5.44e-8	2.38e-8
55336.5	8.23e-8	2.66e-8
55339.5	2.14e-8	1.54e-8
55342.5	5.27e-8	2.07e-8
55345.5	4.12e-8	2.50e-8
55348.5	4.66e-8	2.09e-8
55351.5	4.87e-8	1.99e-8
55354.5	3.94e-8	2.14e-8
55357.5	4.79e-8	1.89e-8
55360.5	4.75e-8	2.13e-8
55363.5	5.53e-8	2.57e-8
55366.5	4.18e-8	2.17e-8
55369.5	6.69e-8	2.32e-8
55372.5	3.03e-8	1.74e-8
55375.5	7.10e-8	2.37e-8
55378.5	4.38e-8	2.10e-8
55381.5	8.43e-8	2.77e-8
55384.5	7.45e-8	2.60e-8
55387.5	7.57e-8	2.65e-8
55390.5	8.21e-8	2.45e-8
55393.5	6.97e-8	2.21e-8
55396.5	6.31e-8	2.43e-8
55399.5	1.43e-7	3.00e-8
55402.5	5.95e-8	2.32e-8
55405.5	1.30e-7	2.90e-8
55408.5	6.03e-8	2.34e-8
55411.5	4.58e-8	1.99e-8
55414.5	7.31e-8	2.69e-8
55417.5	4.43e-8	2.05e-8
55420.5	1.02e-7	2.80e-8
55423.5	3.42e-8	1.72e-8
55426.5	4.08e-8	1.93e-8
55429.5	6.67e-8	2.42e-8
55432.5	7.15e-8	2.48e-8
55435.5	5.62e-8	2.18e-8
55438.5	4.64e-8	2.08e-8
55440.5	4.26e-8	1.90e-8
55443.5	7.02e-8	2.51e-8
55446.5	4.96e-8	1.93e-8
55449.5	4.10e-8	1.72e-8
55452.5	2.51e-8	1.56e-8
55455.5	7.92e-8	2.31e-8
55458.5	3.11e-8	1.94e-8
55461.5	4.45e-8	1.94e-8
55464.5	< 1.96e-7	-
55467.5	4.34e-8	2.43e-8
55470.5	8.26e-8	2.66e-8
55473.5	6.06e-8	2.48e-8
55476.5	6.23e-8	2.44e-8
55479.5	8.21e-8	2.95e-8
55482.5	8.71e-8	2.93e-8
55485.5	< 7.47e-8	-
55488.5	6.16e-8	2.33e-8
55491.5	5.21e-8	2.16e-8
55494.5	6.62e-8	2.72e-8
55497.5	8.38e-8	2.46e-8
55500.5	3.72e-8	2.08e-8
55503.5	7.84e-8	2.52e-8
55506.5	4.71e-8	2.38e-8
55509.5	< 4.04e-8	-
55512.5	4.32e-8	2.10e-8
55515.5	5.38e-8	2.17e-8
55518.5	4.09e-8	2.07e-8
55521.5	4.23e-8	2.23e-8
55524.5	3.83e-8	2.09e-8
55527.5	3.26e-8	1.90e-8
55530.5	4.04e-8	1.95e-8
55533.5	5.64e-8	2.41e-8
55536.5	4.52e-8	2.19e-8
55539.5	6.37e-8	2.57e-8
55542.5	2.62e-8	1.80e-8
55545.5	5.60e-8	2.25e-8
55548.5	3.16e-8	1.72e-8
55551.5	3.99e-8	2.13e-8
55554.5	2.70e-8	1.80e-8
55557.5	3.05e-8	1.84e-8
55560.5	4.84e-8	1.77e-8
55563.5	2.79e-8	1.31e-8
55566.5	6.39e-8	2.06e-8
55569.5	< 5.22e-8	-
55572.5	< 3.83e-8	-
55575.5	3.15e-8	1.79e-8
55578.5	< 6.85e-8	-
55581.5	< 5.25e-8	-
55584.5	1.80e-8	1.44e-8
55587.5	5.47e-8	2.24e-8
55590.5	3.23e-8	1.86e-8
55592.5	6.98e-8	2.75e-8
55595.5	7.15e-8	2.66e-8
55598.5	1.75e-8	1.46e-8
55601.5	7.30e-8	2.55e-8
55604.5	4.52e-8	2.07e-8
55607.5	3.42e-8	1.94e-8
55610.5	4.41e-8	2.27e-8
55613.5	4.86e-8	2.01e-8
55616.5	3.92e-8	2.05e-8
55619.5	3.22e-8	1.74e-8
55625.5	8.61e-8	2.60e-8
55628.5	< 4.64e-8	-
55631.5	3.43e-8	2.08e-8
55634.5	4.03e-8	2.21e-8
55637.5	5.38e-8	2.45e-8
55640.5	3.88e-8	2.05e-8
55643.5	5.56e-8	2.23e-8
55646.5	5.82e-8	2.22e-8
55649.5	4.62e-8	1.98e-8
55652.5	5.76e-8	2.33e-8
55654.5	3.91e-8	1.67e-8
55657.5	1.37e-8	1.22e-8
55660.5	4.63e-8	2.02e-8
55663.5	1.58e-8	1.36e-8
55666.5	< 2.15e-7	-
55669.5	2.14e-8	1.49e-8
55672.5	3.20e-8	1.87e-8
55675.5	5.96e-8	2.18e-8
